filename,width,height,class,xmin,ymin,xmax,ymax
960.jpg,400,225,Apple,291,57,350,116
744.jpg,400,225,Apple,59,3,112,56
744.jpg,400,225,Apple,193,98,245,150
744.jpg,400,225,Apple,89,104,139,154
744.jpg,400,225,Apple,258,113,319,174
744.jpg,400,225,Apple,132,1,197,66
744.jpg,400,225,Apple,242,9,304,71
702.jpg,400,225,Apple,146,60,214,128
702.jpg,400,225,Apple,264,103,306,145
702.jpg,400,225,Apple,53,57,107,111
702.jpg,400,225,Apple,297,2,348,53
18.jpg,400,225,Apple,24,31,92,99
18.jpg,400,225,Apple,122,99,164,141
18.jpg,400,225,Apple,273,37,334,98
18.jpg,400,225,Apple,116,40,160,84
18.jpg,400,225,Apple,213,44,271,102
908.jpg,400,225,Apple,240,46,280,86
908.jpg,400,225,Apple,135,91,196,152
908.jpg,400,225,Apple,26,81,70,125
908.jpg,400,225,Apple,214,91,267,144
908.jpg,400,225,Apple,293,45,339,91
908.jpg,400,225,Apple,88,65,133,110
1302.jpg,400,225,Apple,299,106,347,154
1302.jpg,400,225,Apple,115,56,173,114
1302.jpg,400,225,Apple,32,84,90,142
1302.jpg,400,225,Apple,265,1,317,53
1302.jpg,400,225,Apple,127,6,175,54
1302.jpg,400,225,Apple,178,30,239,91
1909.jpg,400,225,Apple,262,96,325,159
1909.jpg,400,225,Apple,88,16,147,75
1909.jpg,400,225,Apple,235,8,287,60
1909.jpg,400,225,Apple,194,76,247,129
1794.jpg,400,225,Apple,125,100,225,200
1794.jpg,400,225,Apple,16,26,118,128
375.jpg,400,225,Apple,7,39,49,81
375.jpg,400,225,Apple,163,119,214,170
375.jpg,400,225,Apple,62,67,102,107
375.jpg,400,225,Apple,198,40,239,81
375.jpg,400,225,Apple,241,29,293,81
375.jpg,400,225,Apple,254,108,308,162
375.jpg,400,225,Apple,296,21,343,68
726.jpg,400,225,Apple,35,46,91,102
726.jpg,400,225,Apple,140,44,226,130
726.jpg,400,225,Apple,232,94,311,173
506.jpg,400,225,Apple,6,64,47,105
1571.jpg,400,225,Apple,177,78,223,124
1571.jpg,400,225,Apple,231,52,321,142
1571.jpg,400,225,Apple,103,104,158,159
1163.jpg,400,225,Apple,120,110,163,153
1076.jpg,400,225,Apple,34,11,106,83
1076.jpg,400,225,Apple,223,61,303,141
747.jpg,400,225,Apple,125,109,168,152
747.jpg,400,225,Apple,11,3,52,44
747.jpg,400,225,Apple,284,2,327,45
747.jpg,400,225,Apple,16,80,58,122
747.jpg,400,225,Apple,270,69,318,117
747.jpg,400,225,Apple,66,39,110,83
747.jpg,400,225,Apple,120,36,165,81
98.jpg,400,225,Apple,36,67,85,116
98.jpg,400,225,Apple,181,19,232,70
98.jpg,400,225,Apple,89,111,141,163
98.jpg,400,225,Apple,170,111,218,159
98.jpg,400,225,Apple,224,104,279,159
98.jpg,400,225,Apple,92,1,135,44
98.jpg,400,225,Apple,243,54,283,94
729.jpg,400,225,Apple,134,107,193,166
729.jpg,400,225,Apple,28,23,91,86
729.jpg,400,225,Apple,279,54,319,94
729.jpg,400,225,Apple,223,116,266,159
729.jpg,400,225,Apple,23,95,75,147
729.jpg,400,225,Apple,219,13,278,72
270.jpg,400,225,Apple,195,64,236,105
270.jpg,400,225,Apple,56,10,124,78
270.jpg,400,225,Apple,262,8,320,66
270.jpg,400,225,Apple,237,113,288,164
270.jpg,400,225,Apple,46,96,118,168
657.jpg,400,225,Apple,69,78,112,121
657.jpg,400,225,Apple,125,62,177,114
657.jpg,400,225,Apple,266,89,316,139
657.jpg,400,225,Apple,23,123,68,168
657.jpg,400,225,Apple,209,1,268,60
657.jpg,400,225,Apple,187,80,239,132
287.jpg,400,225,Apple,49,40,114,105
287.jpg,400,225,Apple,261,98,337,174
1470.jpg,400,225,Apple,127,30,193,96
1588.jpg,400,225,Apple,160,9,238,87
1588.jpg,400,225,Apple,274,106,323,155
254.jpg,400,225,Apple,234,91,282,139
254.jpg,400,225,Apple,13,45,66,98
254.jpg,400,225,Apple,22,102,80,160
254.jpg,400,225,Apple,209,8,271,70
254.jpg,400,225,Apple,119,74,168,123
254.jpg,400,225,Apple,98,24,139,65
53.jpg,400,225,Apple,65,124,123,182
53.jpg,400,225,Apple,10,68,57,115
37.jpg,400,225,Apple,260,37,335,112
37.jpg,400,225,Apple,98,25,171,98
37.jpg,400,225,Apple,217,122,298,203
1937.jpg,400,225,Apple,218,90,269,141
1937.jpg,400,225,Apple,293,39,334,80
1937.jpg,400,225,Apple,64,33,106,75
1937.jpg,400,225,Apple,42,87,96,141
1937.jpg,400,225,Apple,108,30,158,80
1937.jpg,400,225,Apple,132,87,172,127
1937.jpg,400,225,Apple,4,10,47,53
472.jpg,400,225,Apple,269,113,330,174
472.jpg,400,225,Apple,198,73,257,132
472.jpg,400,225,Apple,16,3,74,61
472.jpg,400,225,Apple,65,92,106,133
1680.jpg,400,225,Apple,0,45,105,150
1680.jpg,400,225,Apple,111,0,156,45
378.jpg,400,225,Apple,23,112,85,174
378.jpg,400,225,Apple,221,25,306,110
378.jpg,400,225,Apple,88,113,158,183
378.jpg,400,225,Apple,204,123,255,174
1579.jpg,400,225,Apple,252,119,293,160
1579.jpg,400,225,Apple,170,98,222,150
1579.jpg,400,225,Apple,178,34,233,89
1579.jpg,400,225,Apple,252,69,299,116
1579.jpg,400,225,Apple,28,79,69,120
1579.jpg,400,225,Apple,238,4,281,47
1579.jpg,400,225,Apple,0,6,45,51
23.jpg,400,225,Apple,283,120,328,165
23.jpg,400,225,Apple,110,47,156,93
23.jpg,400,225,Apple,1,51,43,93
23.jpg,400,225,Apple,90,115,133,158
23.jpg,400,225,Apple,203,29,257,83
23.jpg,400,225,Apple,294,36,343,85
23.jpg,400,225,Apple,55,36,96,77
968.jpg,400,225,Apple,257,92,312,147
968.jpg,400,225,Apple,46,47,96,97
968.jpg,400,225,Apple,104,106,161,163
968.jpg,400,225,Apple,165,28,239,102
968.jpg,400,225,Apple,250,17,306,73
67.jpg,400,225,Apple,203,109,281,187
67.jpg,400,225,Apple,292,22,396,126
615.jpg,400,225,Apple,13,0,63,50
615.jpg,400,225,Apple,263,87,339,163
514.jpg,400,225,Apple,286,42,378,134
514.jpg,400,225,Apple,197,100,278,181
660.jpg,400,225,Apple,55,13,104,62
660.jpg,400,225,Apple,220,71,268,119
660.jpg,400,225,Apple,247,16,287,56
660.jpg,400,225,Apple,183,19,227,63
660.jpg,400,225,Apple,134,77,174,117
660.jpg,400,225,Apple,6,124,55,173
660.jpg,400,225,Apple,287,59,341,113
1468.jpg,400,225,Apple,277,96,341,160
1468.jpg,400,225,Apple,152,34,228,110
1468.jpg,400,225,Apple,67,90,122,145
1468.jpg,400,225,Apple,298,15,374,91
1191.jpg,400,225,Apple,258,58,319,119
1191.jpg,400,225,Apple,51,36,100,85
1191.jpg,400,225,Apple,154,4,196,46
1191.jpg,400,225,Apple,167,63,214,110
1191.jpg,400,225,Apple,104,10,148,54
1191.jpg,400,225,Apple,18,115,59,156
129.jpg,400,225,Apple,48,68,92,112
129.jpg,400,225,Apple,226,85,295,154
129.jpg,400,225,Apple,117,105,194,182
1647.jpg,400,225,Apple,168,108,225,165
1647.jpg,400,225,Apple,263,1,332,70
1647.jpg,400,225,Apple,76,69,145,138
363.jpg,400,225,Apple,254,7,367,120
175.jpg,400,225,Apple,225,38,285,98
175.jpg,400,225,Apple,145,27,193,75
175.jpg,400,225,Apple,133,113,193,173
175.jpg,400,225,Apple,291,112,342,163
175.jpg,400,225,Apple,58,96,100,138
175.jpg,400,225,Apple,79,2,139,62
1169.jpg,400,225,Apple,82,44,136,98
1169.jpg,400,225,Apple,247,41,318,112
1169.jpg,400,225,Apple,189,121,256,188
1169.jpg,400,225,Apple,51,118,117,184
1169.jpg,400,225,Apple,267,122,340,195
1129.jpg,400,225,Apple,261,19,317,75
1129.jpg,400,225,Apple,37,31,92,86
1129.jpg,400,225,Apple,141,59,213,131
1129.jpg,400,225,Apple,245,97,297,149
1129.jpg,400,225,Apple,79,101,138,160
1403.jpg,400,225,Apple,101,72,202,173
1791.jpg,400,225,Apple,83,101,130,148
1791.jpg,400,225,Apple,27,54,76,103
1791.jpg,400,225,Apple,246,83,290,127
1791.jpg,400,225,Apple,297,25,339,67
1791.jpg,400,225,Apple,51,10,92,51
1791.jpg,400,225,Apple,199,15,245,61
1791.jpg,400,225,Apple,155,69,204,118
1494.jpg,400,225,Apple,39,115,97,173
1494.jpg,400,225,Apple,113,7,205,99
1494.jpg,400,225,Apple,261,46,350,135
108.jpg,400,225,Apple,17,51,103,137
108.jpg,400,225,Apple,140,80,221,161
1756.jpg,400,225,Apple,292,65,353,126
1756.jpg,400,225,Apple,35,76,105,146
1756.jpg,400,225,Apple,218,46,278,106
1756.jpg,400,225,Apple,131,93,196,158
1756.jpg,400,225,Apple,132,7,204,79
1116.jpg,400,225,Apple,244,62,297,115
1116.jpg,400,225,Apple,57,119,105,167
1116.jpg,400,225,Apple,153,34,222,103
1304.jpg,400,225,Apple,297,105,346,154
1304.jpg,400,225,Apple,71,1,148,78
1304.jpg,400,225,Apple,185,28,236,79
1304.jpg,400,225,Apple,166,103,229,166
1716.jpg,400,225,Apple,298,67,339,108
1716.jpg,400,225,Apple,145,69,222,146
1716.jpg,400,225,Apple,103,3,164,64
1716.jpg,400,225,Apple,223,68,274,119
1436.jpg,400,225,Apple,197,104,276,183
1436.jpg,400,225,Apple,22,61,89,128
794.jpg,400,225,Apple,108,71,172,135
794.jpg,400,225,Apple,243,48,295,100
794.jpg,400,225,Apple,275,124,366,215
302.jpg,400,225,Apple,16,110,70,164
302.jpg,400,225,Apple,240,19,313,92
302.jpg,400,225,Apple,139,87,197,145
302.jpg,400,225,Apple,50,61,97,108
302.jpg,400,225,Apple,117,25,159,67
271.jpg,400,225,Apple,251,6,309,64
1070.jpg,400,225,Apple,291,111,346,166
1070.jpg,400,225,Apple,236,80,288,132
1070.jpg,400,225,Apple,163,52,230,119
1070.jpg,400,225,Apple,11,53,83,125
1070.jpg,400,225,Apple,289,17,360,88
1274.jpg,400,225,Apple,64,4,142,82
1274.jpg,400,225,Apple,256,61,299,104
1274.jpg,400,225,Apple,75,85,123,133
1274.jpg,400,225,Apple,149,53,218,122
757.jpg,400,225,Apple,296,57,353,114
757.jpg,400,225,Apple,142,29,203,90
757.jpg,400,225,Apple,70,52,134,116
757.jpg,400,225,Apple,234,84,295,145
757.jpg,400,225,Apple,232,9,276,53
757.jpg,400,225,Apple,172,91,221,140
913.jpg,400,225,Apple,268,30,330,92
913.jpg,400,225,Apple,0,88,50,138
913.jpg,400,225,Apple,82,105,128,151
913.jpg,400,225,Apple,31,5,88,62
913.jpg,400,225,Apple,189,66,243,120
1933.jpg,400,225,Apple,211,18,258,65
1933.jpg,400,225,Apple,90,54,160,124
1933.jpg,400,225,Apple,179,90,244,155
1121.jpg,400,225,Apple,135,103,205,173
1121.jpg,400,225,Apple,61,16,105,60
1121.jpg,400,225,Apple,10,60,54,104
1121.jpg,400,225,Apple,253,120,332,199
745.jpg,400,225,Apple,101,98,164,161
745.jpg,400,225,Apple,222,6,272,56
745.jpg,400,225,Apple,91,20,164,93
745.jpg,400,225,Apple,22,97,80,155
1916.jpg,400,225,Apple,48,60,90,102
1916.jpg,400,225,Apple,283,43,326,86
1916.jpg,400,225,Apple,93,69,148,124
1916.jpg,400,225,Apple,290,121,333,164
1916.jpg,400,225,Apple,184,52,232,100
1916.jpg,400,225,Apple,107,18,155,66
1916.jpg,400,225,Apple,225,2,271,48
525.jpg,400,225,Apple,233,62,284,113
495.jpg,400,225,Apple,270,62,346,138
495.jpg,400,225,Apple,178,104,231,157
495.jpg,400,225,Apple,97,120,158,181
76.jpg,400,225,Apple,104,112,183,191
76.jpg,400,225,Apple,218,47,288,117
76.jpg,400,225,Apple,123,30,202,109
616.jpg,400,225,Apple,296,116,343,163
616.jpg,400,225,Apple,50,115,105,170
616.jpg,400,225,Apple,119,121,186,188
616.jpg,400,225,Apple,169,50,224,105
616.jpg,400,225,Apple,293,6,339,52
323.jpg,400,225,Apple,2,99,43,140
323.jpg,400,225,Apple,55,90,102,137
323.jpg,400,225,Apple,241,47,302,108
1541.jpg,400,225,Apple,148,108,211,171
1541.jpg,400,225,Apple,26,42,80,96
1541.jpg,400,225,Apple,220,35,275,90
1541.jpg,400,225,Apple,267,91,344,168
1263.jpg,400,225,Apple,296,25,345,74
1263.jpg,400,225,Apple,56,105,140,189
1263.jpg,400,225,Apple,27,37,73,83
1263.jpg,400,225,Apple,150,24,199,73
1508.jpg,400,225,Apple,237,100,302,165
1508.jpg,400,225,Apple,102,45,166,109
1508.jpg,400,225,Apple,190,8,265,83
1508.jpg,400,225,Apple,279,4,353,78
1508.jpg,400,225,Apple,16,66,76,126
225.jpg,400,225,Apple,75,62,139,126
225.jpg,400,225,Apple,217,3,303,89
225.jpg,400,225,Apple,201,115,242,156
75.jpg,400,225,Apple,206,119,257,170
75.jpg,400,225,Apple,56,51,96,91
75.jpg,400,225,Apple,226,30,301,105
75.jpg,400,225,Apple,267,109,322,164
75.jpg,400,225,Apple,105,39,150,84
1239.jpg,400,225,Apple,29,4,93,68
1239.jpg,400,225,Apple,101,71,152,122
1239.jpg,400,225,Apple,28,94,87,153
1239.jpg,400,225,Apple,187,62,232,107
1239.jpg,400,225,Apple,236,57,299,120
1440.jpg,400,225,Apple,168,92,226,150
1440.jpg,400,225,Apple,299,99,357,157
1440.jpg,400,225,Apple,56,30,109,83
1440.jpg,400,225,Apple,185,10,226,51
1440.jpg,400,225,Apple,80,116,131,167
1763.jpg,400,225,Apple,190,51,271,132
1763.jpg,400,225,Apple,26,26,74,74
492.jpg,400,225,Apple,266,86,339,159
492.jpg,400,225,Apple,96,39,168,111
492.jpg,400,225,Apple,13,109,80,176
492.jpg,400,225,Apple,147,123,214,190
372.jpg,400,225,Apple,37,1,90,54
372.jpg,400,225,Apple,199,96,247,144
372.jpg,400,225,Apple,17,87,67,137
372.jpg,400,225,Apple,114,89,165,140
372.jpg,400,225,Apple,110,34,163,87
372.jpg,400,225,Apple,286,110,338,162
372.jpg,400,225,Apple,251,30,291,70
1167.jpg,400,225,Apple,62,27,142,107
1167.jpg,400,225,Apple,289,2,348,61
1167.jpg,400,225,Apple,241,101,325,185
1167.jpg,400,225,Apple,154,14,238,98
1434.jpg,400,225,Apple,20,30,107,117
1434.jpg,400,225,Apple,165,102,239,176
1434.jpg,400,225,Apple,255,70,340,155
1026.jpg,400,225,Apple,45,89,105,149
1026.jpg,400,225,Apple,181,56,229,104
1026.jpg,400,225,Apple,238,5,290,57
1026.jpg,400,225,Apple,52,19,106,73
1026.jpg,400,225,Apple,279,103,320,144
1026.jpg,400,225,Apple,122,72,175,125
213.jpg,400,225,Apple,142,124,194,176
213.jpg,400,225,Apple,236,72,291,127
213.jpg,400,225,Apple,187,56,230,99
213.jpg,400,225,Apple,98,49,143,94
213.jpg,400,225,Apple,67,102,110,145
213.jpg,400,225,Apple,2,7,42,47
213.jpg,400,225,Apple,145,0,186,41
915.jpg,400,225,Apple,221,4,265,48
915.jpg,400,225,Apple,9,17,69,77
915.jpg,400,225,Apple,284,54,341,111
915.jpg,400,225,Apple,33,118,76,161
915.jpg,400,225,Apple,105,27,161,83
915.jpg,400,225,Apple,110,95,162,147
386.jpg,400,225,Apple,210,21,259,70
386.jpg,400,225,Apple,123,121,183,181
386.jpg,400,225,Apple,69,31,114,76
386.jpg,400,225,Apple,226,123,289,186
386.jpg,400,225,Apple,28,100,73,145
386.jpg,400,225,Apple,292,36,333,77
1705.jpg,400,225,Apple,262,105,314,157
1705.jpg,400,225,Apple,70,81,113,124
1705.jpg,400,225,Apple,143,116,210,183
1705.jpg,400,225,Apple,65,16,116,67
1705.jpg,400,225,Apple,143,33,215,105
1646.jpg,400,225,Apple,238,91,285,138
1646.jpg,400,225,Apple,40,28,92,80
1646.jpg,400,225,Apple,71,101,135,165
1646.jpg,400,225,Apple,191,1,246,56
1646.jpg,400,225,Apple,93,41,138,86
1646.jpg,400,225,Apple,152,78,216,142
954.jpg,400,225,Apple,116,121,157,162
954.jpg,400,225,Apple,49,53,96,100
954.jpg,400,225,Apple,149,45,195,91
954.jpg,400,225,Apple,162,123,220,181
954.jpg,400,225,Apple,279,90,328,139
954.jpg,400,225,Apple,223,114,278,169
1964.jpg,400,225,Apple,228,35,283,90
1964.jpg,400,225,Apple,33,12,113,92
1964.jpg,400,225,Apple,123,54,189,120
1964.jpg,400,225,Apple,64,118,117,171
440.jpg,400,225,Apple,284,1,395,112
174.jpg,400,225,Apple,93,95,139,141
174.jpg,400,225,Apple,199,81,252,134
174.jpg,400,225,Apple,298,60,342,104
174.jpg,400,225,Apple,4,108,78,182
174.jpg,400,225,Apple,64,34,105,75
1363.jpg,400,225,Apple,166,34,224,92
1363.jpg,400,225,Apple,25,37,80,92
1363.jpg,400,225,Apple,238,0,296,58
1363.jpg,400,225,Apple,163,123,220,180
1363.jpg,400,225,Apple,250,63,303,116
1363.jpg,400,225,Apple,40,108,94,162
783.jpg,400,225,Apple,203,114,252,163
783.jpg,400,225,Apple,2,22,52,72
783.jpg,400,225,Apple,277,113,323,159
783.jpg,400,225,Apple,59,13,106,60
783.jpg,400,225,Apple,165,58,213,106
783.jpg,400,225,Apple,256,55,311,110
783.jpg,400,225,Apple,148,13,191,56
453.jpg,400,225,Apple,169,79,222,132
453.jpg,400,225,Apple,57,60,117,120
453.jpg,400,225,Apple,295,72,342,119
453.jpg,400,225,Apple,164,12,205,53
453.jpg,400,225,Apple,232,53,293,114
453.jpg,400,225,Apple,0,2,44,46
849.jpg,400,225,Apple,74,27,140,93
849.jpg,400,225,Apple,265,109,327,171
849.jpg,400,225,Apple,189,102,241,154
849.jpg,400,225,Apple,281,12,349,80
849.jpg,400,225,Apple,146,29,210,93
1954.jpg,400,225,Apple,144,110,189,155
1954.jpg,400,225,Apple,220,43,289,112
29.jpg,400,225,Apple,148,88,206,146
29.jpg,400,225,Apple,2,44,54,96
29.jpg,400,225,Apple,277,106,340,169
29.jpg,400,225,Apple,250,6,306,62
29.jpg,400,225,Apple,185,14,243,72
29.jpg,400,225,Apple,57,66,121,130
1141.jpg,400,225,Apple,13,5,79,71
1141.jpg,400,225,Apple,203,66,275,138
1141.jpg,400,225,Apple,63,101,128,166
1437.jpg,400,225,Apple,106,40,157,91
1437.jpg,400,225,Apple,221,123,269,171
1437.jpg,400,225,Apple,255,30,313,88
1437.jpg,400,225,Apple,211,53,251,93
1437.jpg,400,225,Apple,35,6,99,70
1437.jpg,400,225,Apple,44,108,105,169
1886.jpg,400,225,Apple,190,13,236,59
1886.jpg,400,225,Apple,252,2,324,74
1886.jpg,400,225,Apple,29,51,107,129
700.jpg,400,225,Apple,33,33,91,91
700.jpg,400,225,Apple,131,82,216,167
700.jpg,400,225,Apple,273,54,323,104
700.jpg,400,225,Apple,237,109,295,167
1925.jpg,400,225,Apple,50,32,101,83
1925.jpg,400,225,Apple,238,122,292,176
1925.jpg,400,225,Apple,157,53,213,109
1925.jpg,400,225,Apple,265,9,317,61
1925.jpg,400,225,Apple,15,124,57,166
1925.jpg,400,225,Apple,248,63,289,104
1382.jpg,400,225,Apple,295,17,366,88
1382.jpg,400,225,Apple,38,66,111,139
1866.jpg,400,225,Apple,240,14,290,64
1866.jpg,400,225,Apple,184,94,228,138
1866.jpg,400,225,Apple,244,71,316,143
1866.jpg,400,225,Apple,48,18,104,74
58.jpg,400,225,Apple,0,45,43,88
58.jpg,400,225,Apple,210,97,265,152
58.jpg,400,225,Apple,46,67,90,111
58.jpg,400,225,Apple,186,33,235,82
58.jpg,400,225,Apple,108,71,162,125
58.jpg,400,225,Apple,272,85,321,134
58.jpg,400,225,Apple,6,121,61,176
59.jpg,400,225,Apple,232,107,273,148
59.jpg,400,225,Apple,115,56,161,102
59.jpg,400,225,Apple,6,65,50,109
59.jpg,400,225,Apple,32,116,74,158
59.jpg,400,225,Apple,154,0,207,53
59.jpg,400,225,Apple,52,16,102,66
59.jpg,400,225,Apple,223,40,271,88
1175.jpg,400,225,Apple,4,96,44,136
1175.jpg,400,225,Apple,231,76,301,146
1175.jpg,400,225,Apple,145,61,195,111
1175.jpg,400,225,Apple,283,25,324,66
536.jpg,400,225,Apple,93,31,142,80
536.jpg,400,225,Apple,168,83,220,135
536.jpg,400,225,Apple,38,124,85,171
536.jpg,400,225,Apple,229,121,284,176
536.jpg,400,225,Apple,10,61,61,112
536.jpg,400,225,Apple,165,2,217,54
536.jpg,400,225,Apple,258,58,307,107
325.jpg,400,225,Apple,126,46,169,89
325.jpg,400,225,Apple,77,54,120,97
325.jpg,400,225,Apple,144,117,197,170
325.jpg,400,225,Apple,190,28,243,81
325.jpg,400,225,Apple,18,67,58,107
325.jpg,400,225,Apple,252,9,296,53
325.jpg,400,225,Apple,51,5,99,53
429.jpg,400,225,Apple,262,94,340,172
429.jpg,400,225,Apple,91,39,175,123
429.jpg,400,225,Apple,17,25,80,88
429.jpg,400,225,Apple,188,83,252,147
234.jpg,400,225,Apple,149,33,192,76
234.jpg,400,225,Apple,210,10,261,61
234.jpg,400,225,Apple,35,17,88,70
234.jpg,400,225,Apple,178,100,230,152
234.jpg,400,225,Apple,112,98,162,148
234.jpg,400,225,Apple,238,80,287,129
234.jpg,400,225,Apple,55,74,105,124
1782.jpg,400,225,Apple,221,105,282,166
1782.jpg,400,225,Apple,51,28,93,70
1782.jpg,400,225,Apple,118,27,188,97
1782.jpg,400,225,Apple,297,87,357,147
1782.jpg,400,225,Apple,252,3,315,66
158.jpg,400,225,Apple,223,16,287,80
158.jpg,400,225,Apple,55,114,137,196
158.jpg,400,225,Apple,19,2,65,48
158.jpg,400,225,Apple,135,37,178,80
504.jpg,400,225,Apple,163,110,238,185
504.jpg,400,225,Apple,294,31,339,76
504.jpg,400,225,Apple,98,21,181,104
504.jpg,400,225,Apple,209,15,277,83
578.jpg,400,225,Apple,106,66,183,143
578.jpg,400,225,Apple,38,5,99,66
578.jpg,400,225,Apple,207,35,248,76
74.jpg,400,225,Apple,32,109,116,193
74.jpg,400,225,Apple,292,34,351,93
416.jpg,400,225,Apple,169,25,247,103
416.jpg,400,225,Apple,274,114,326,166
416.jpg,400,225,Apple,294,13,360,79
416.jpg,400,225,Apple,68,41,147,120
703.jpg,400,225,Apple,119,30,202,113
703.jpg,400,225,Apple,35,79,109,153
703.jpg,400,225,Apple,62,8,111,57
703.jpg,400,225,Apple,12,32,57,77
1994.jpg,400,225,Apple,29,70,81,122
1994.jpg,400,225,Apple,221,21,282,82
1994.jpg,400,225,Apple,111,37,155,81
1994.jpg,400,225,Apple,143,93,208,158
1994.jpg,400,225,Apple,8,123,63,178
768.jpg,400,225,Apple,209,118,253,162
768.jpg,400,225,Apple,36,78,82,124
768.jpg,400,225,Apple,140,27,205,92
768.jpg,400,225,Apple,285,59,331,105
768.jpg,400,225,Apple,34,10,94,70
768.jpg,400,225,Apple,228,19,283,74
497.jpg,400,225,Apple,168,71,211,114
497.jpg,400,225,Apple,45,37,121,113
1305.jpg,400,225,Apple,76,46,116,86
1719.jpg,400,225,Apple,128,64,168,104
1719.jpg,400,225,Apple,277,109,335,167
1719.jpg,400,225,Apple,173,104,243,174
792.jpg,400,225,Apple,91,18,161,88
792.jpg,400,225,Apple,212,98,280,166
792.jpg,400,225,Apple,144,105,206,167
792.jpg,400,225,Apple,59,115,124,180
792.jpg,400,225,Apple,19,42,66,89
861.jpg,400,225,Apple,128,88,184,144
861.jpg,400,225,Apple,4,50,100,146
805.jpg,400,225,Apple,131,120,172,161
805.jpg,400,225,Apple,244,48,325,129
805.jpg,400,225,Apple,115,48,165,98
805.jpg,400,225,Apple,23,13,108,98
1837.jpg,400,225,Apple,16,29,56,69
352.jpg,400,225,Apple,281,60,326,105
830.jpg,400,225,Apple,146,116,194,164
830.jpg,400,225,Apple,33,78,131,176
737.jpg,400,225,Apple,2,11,53,62
737.jpg,400,225,Apple,209,5,283,79
737.jpg,400,225,Apple,209,105,271,167
737.jpg,400,225,Apple,122,26,171,75
737.jpg,400,225,Apple,84,122,154,192
1883.jpg,400,225,Apple,7,115,51,159
1883.jpg,400,225,Apple,99,122,146,169
1883.jpg,400,225,Apple,229,57,274,102
1883.jpg,400,225,Apple,126,45,188,107
1883.jpg,400,225,Apple,211,108,255,152
1883.jpg,400,225,Apple,77,8,121,52
654.jpg,400,225,Apple,293,19,357,83
654.jpg,400,225,Apple,182,51,287,156
1998.jpg,400,225,Apple,1,115,46,160
1998.jpg,400,225,Apple,50,116,90,156
1998.jpg,400,225,Apple,150,10,224,84
1998.jpg,400,225,Apple,289,120,332,163
1758.jpg,400,225,Apple,125,115,190,180
1758.jpg,400,225,Apple,34,68,75,109
1758.jpg,400,225,Apple,130,29,195,94
1758.jpg,400,225,Apple,22,2,66,46
1758.jpg,400,225,Apple,259,2,312,55
1758.jpg,400,225,Apple,234,93,289,148
524.jpg,400,225,Apple,174,104,252,182
524.jpg,400,225,Apple,73,34,169,130
622.jpg,400,225,Apple,103,3,164,64
622.jpg,400,225,Apple,10,93,57,140
622.jpg,400,225,Apple,73,97,166,190
1703.jpg,400,225,Apple,17,23,74,80
1703.jpg,400,225,Apple,106,105,163,162
1703.jpg,400,225,Apple,253,67,302,116
1703.jpg,400,225,Apple,102,24,166,88
822.jpg,400,225,Apple,100,85,198,183
822.jpg,400,225,Apple,229,69,281,121
1045.jpg,400,225,Apple,230,86,297,153
1045.jpg,400,225,Apple,89,95,131,137
1045.jpg,400,225,Apple,157,7,197,47
1045.jpg,400,225,Apple,34,14,113,93
776.jpg,400,225,Apple,229,21,284,76
776.jpg,400,225,Apple,95,5,146,56
776.jpg,400,225,Apple,266,88,321,143
776.jpg,400,225,Apple,163,78,207,122
776.jpg,400,225,Apple,37,105,84,152
1475.jpg,400,225,Apple,120,16,193,89
1546.jpg,400,225,Apple,216,89,295,168
1546.jpg,400,225,Apple,12,97,91,176
1352.jpg,400,225,Apple,129,104,193,168
491.jpg,400,225,Apple,70,110,128,168
491.jpg,400,225,Apple,186,46,268,128
491.jpg,400,225,Apple,284,33,346,95
491.jpg,400,225,Apple,79,14,155,90
667.jpg,400,225,Apple,90,0,133,43
667.jpg,400,225,Apple,29,29,71,71
667.jpg,400,225,Apple,150,89,201,140
667.jpg,400,225,Apple,241,42,304,105
667.jpg,400,225,Apple,264,111,321,168
667.jpg,400,225,Apple,213,114,260,161
930.jpg,400,225,Apple,287,17,390,120
40.jpg,400,225,Apple,165,67,211,113
40.jpg,400,225,Apple,238,61,299,122
40.jpg,400,225,Apple,80,86,146,152
40.jpg,400,225,Apple,0,2,72,74
40.jpg,400,225,Apple,290,1,349,60
1593.jpg,400,225,Apple,186,83,228,125
1593.jpg,400,225,Apple,75,44,179,148
664.jpg,400,225,Apple,154,81,204,131
664.jpg,400,225,Apple,268,99,322,153
664.jpg,400,225,Apple,64,75,108,119
664.jpg,400,225,Apple,241,16,296,71
664.jpg,400,225,Apple,43,28,85,70
664.jpg,400,225,Apple,59,124,114,179
664.jpg,400,225,Apple,158,24,212,78
